Model,MSO64B
Channel,CH1,,Channel,CH2,,Channel,REF1,,Channel,REF2
Label,,,Label,,,Label,CH1,,Label,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000,,Record Length,5000,,Record Length,5000
Zero Index,349.87500000,,Zero Index,349.87500000,,Zero Index,349.11328125,,Zero Index,349.11328125
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000,,yPosition,2.160000,,yPosition,2.180000

Labels,,,,Labels,CH1,,Labels,CH2
2.06890000e-06,7.46875000e-03,1.24218750e-02,,2.06950938e-06,7.43750017e-03,,2.06950938e-06,1.33593753e-02
2.06970000e-06,6.40625000e-03,7.81250000e-05,,2.07030938e-06,4.99999989e-03,,2.07030938e-06,1.70312505e-02
2.07050000e-06,7.18750000e-04,1.71875000e-03,,2.07110938e-06,9.15625039e-03,,2.07110938e-06,2.23437492e-02
2.07130000e-06,1.09062500e-02,1.03125000e-02,,2.07190938e-06,1.56250002e-03,,2.07190938e-06,8.12499970e-03
2.07210000e-06,6.18750000e-03,1.53125000e-02,,2.07270937e-06,5.49999997e-03,,2.07270937e-06,6.71875011e-03
2.07290000e-06,5.87500000e-03,1.32812500e-03,,2.07350937e-06,8.46874993e-03,,2.07350937e-06,1.51562504e-02
2.07370000e-06,6.28125000e-03,7.03125000e-03,,2.07430938e-06,8.50000046e-03,,2.07430938e-06,1.24218753e-02
2.07450000e-06,1.01875000e-02,8.82812500e-03,,2.07510938e-06,3.18749994e-03,,2.07510938e-06,5.15625020e-03
2.07530000e-06,-6.25000000e-04,1.21875000e-02,,2.07590938e-06,2.93749990e-03,,2.07590938e-06,8.12499970e-03
2.07610000e-06,8.96875000e-03,7.34375000e-03,,2.07670938e-06,8.59375019e-03,,2.07670938e-06,1.45312501e-02
2.07690000e-06,1.02812500e-02,1.01562500e-02,,2.07750938e-06,2.96874996e-03,,2.07750938e-06,5.31250006e-03
2.07770000e-06,9.84375000e-03,1.06250000e-02,,2.07830937e-06,3.50000011e-03,,2.07830937e-06,1.53906252e-02
2.07850000e-06,6.56250000e-04,6.79687500e-03,,2.07910937e-06,5.49999997e-03,,2.07910937e-06,9.14062466e-03
2.07930000e-06,8.50000000e-03,1.27343750e-02,,2.07990938e-06,1.78125000e-03,,2.07990938e-06,1.67187508e-02
2.08010000e-06,5.75000000e-03,5.31250000e-03,,2.08070938e-06,6.03125012e-03,,2.08070938e-06,1.56250000e-02
2.08090000e-06,1.07187500e-02,1.01562500e-02,,2.08150938e-06,6.03125012e-03,,2.08150938e-06,7.89062493e-03
2.08170000e-06,3.15625000e-03,5.31250000e-03,,2.08230938e-06,7.03124981e-03,,2.08230938e-06,1.92187503e-02
2.08250000e-06,8.28125000e-03,6.87500000e-03,,2.08310938e-06,1.56250002e-03,,2.08310938e-06,7.49999983e-03
2.08330000e-06,7.28125000e-03,7.50000000e-03,,2.08390937e-06,1.27499998e-02,,2.08390937e-06,3.35937506e-03
2.08410000e-06,1.01250000e-02,1.01562500e-02,,2.08470937e-06,5.75000001e-03,,2.08470937e-06,2.10937508e-03
2.08490000e-06,1.37500000e-03,9.29687500e-03,,2.08550938e-06,2.90625007e-03,,2.08550938e-06,8.90624989e-03
2.08570000e-06,9.06250000e-04,-2.50000000e-03,,2.08630938e-06,3.50000011e-03,,2.08630938e-06,9.99999978e-03
2.08650000e-06,6.90625000e-03,3.12500000e-03,,2.08710938e-06,9.21874959e-03,,2.08710938e-06,6.09374978e-03
2.08730000e-06,1.12187500e-02,6.32812500e-03,,2.08790938e-06,-5.00000024e-04,,2.08790938e-06,1.07812500e-02
2.08810000e-06,4.75000000e-03,8.98437500e-03,,2.08870938e-06,1.19062504e-02,,2.08870938e-06,9.99999978e-03
2.08890000e-06,7.25000000e-03,8.82812500e-03,,2.08950937e-06,8.18749983e-03,,2.08950937e-06,2.73437495e-03
2.08970000e-06,1.12812500e-02,7.50000000e-03,,2.09030937e-06,7.68750021e-03,,2.09030937e-06,8.35937541e-03
2.09050000e-06,5.37500000e-03,9.53125000e-03,,2.09110937e-06,2.24999990e-03,,2.09110937e-06,1.59374997e-02
2.09130000e-06,5.31250000e-03,8.75000000e-03,,2.09190938e-06,5.15625020e-03,,2.09190938e-06,1.05468752e-02
2.09210000e-06,2.25000000e-03,5.46875000e-03,,2.09270938e-06,1.06250006e-03,,2.09270938e-06,9.37500037e-03
2.09290000e-06,5.46875000e-03,5.62500000e-03,,2.09350938e-06,6.68750005e-03,,2.09350938e-06,1.13281254e-02
2.09370000e-06,9.12500000e-03,1.54687500e-02,,2.09430938e-06,5.03124995e-03,,2.09430938e-06,9.99999978e-03
2.09450000e-06,2.65625000e-03,5.31250000e-03,,2.09510937e-06,8.12499970e-03,,2.09510937e-06,1.53906252e-02
2.09530000e-06,7.50000000e-03,1.22656250e-02,,2.09590937e-06,5.78125007e-03,,2.09590937e-06,1.64062493e-02
2.09610000e-06,2.93750000e-03,7.26562500e-03,,2.09670937e-06,7.15625007e-03,,2.09670937e-06,8.51562526e-03
2.09690000e-06,8.65625000e-03,1.08593750e-02,,2.09750938e-06,9.37499979e-04,,2.09750938e-06,1.39062498e-02
2.09770000e-06,2.78125000e-03,1.13281250e-02,,2.09830938e-06,4.00000019e-03,,2.09830938e-06,8.43750034e-03
2.09850000e-06,7.06250000e-03,9.29687500e-03,,2.09910938e-06,5.03124995e-03,,2.09910938e-06,6.01562485e-03
2.09930000e-06,2.53125000e-03,2.73437500e-03,,2.09990938e-06,1.31562501e-02,,2.09990938e-06,8.75000004e-03
2.10010000e-06,5.56250000e-03,1.29687500e-02,,2.10070937e-06,3.56250000e-03,,2.10070937e-06,1.53906252e-02
2.10090000e-06,4.56250000e-03,1.18750000e-02,,2.10150937e-06,4.81249997e-03,,2.10150937e-06,1.84374992e-02
2.10170000e-06,8.43750000e-03,1.14062500e-02,,2.10230937e-06,5.24999993e-03,,2.10230937e-06,9.06249974e-03
2.10250000e-06,7.90625000e-03,7.96875000e-03,,2.10310938e-06,6.50000013e-03,,2.10310938e-06,1.73437502e-02
2.10330000e-06,6.50000000e-03,1.28125000e-02,,2.10390938e-06,4.46875021e-03,,2.10390938e-06,1.42187504e-02
2.10410000e-06,1.90625000e-03,1.44531250e-02,,2.10470938e-06,5.68749988e-03,,2.10470938e-06,9.29687545e-03
2.10490000e-06,8.43750000e-03,7.96875000e-03,,2.10550938e-06,3.96875013e-03,,2.10550938e-06,1.84374992e-02
2.10570000e-06,5.46875000e-03,1.06250000e-02,,2.10630937e-06,4.68750019e-03,,2.10630937e-06,4.99999989e-03
2.10650000e-06,6.90625000e-03,1.00781250e-02,,2.10710937e-06,6.71875011e-03,,2.10710937e-06,1.60156246e-02
2.10730000e-06,1.78125000e-03,1.32812500e-02,,2.10790937e-06,4.09374991e-03,,2.10790937e-06,5.62500022e-03
2.10810000e-06,6.84375000e-03,1.32812500e-02,,2.10870938e-06,1.56250002e-03,,2.10870938e-06,7.42187491e-03
2.10890000e-06,2.59375000e-03,1.10937500e-02,,2.10950938e-06,7.62500009e-03,,2.10950938e-06,7.26562506e-03
2.10970000e-06,8.50000000e-03,2.65625000e-03,,2.11030938e-06,5.56250010e-03,,2.11030938e-06,2.10937508e-03
2.11050000e-06,1.28125000e-03,6.79687500e-03,,2.11110938e-06,3.65624996e-03,,2.11110938e-06,8.82812496e-03
2.11130000e-06,4.21875000e-03,2.18750000e-03,,2.11190937e-06,4.62500006e-03,,2.11190937e-06,8.04687478e-03
2.11210000e-06,8.56250000e-03,1.28906250e-02,,2.11270937e-06,8.28124955e-03,,2.11270937e-06,4.14062478e-03
2.11290000e-06,9.25000000e-03,8.59375000e-03,,2.11350937e-06,-1.65624998e-03,,2.11350937e-06,4.99999989e-03
2.11370000e-06,5.00000000e-04,7.42187500e-03,,2.11430938e-06,1.18124997e-02,,2.11430938e-06,1.67968757e-02
2.11450000e-06,5.62500000e-03,6.71875000e-03,,2.11510938e-06,5.71874995e-03,,2.11510938e-06,3.28124990e-03
2.11530000e-06,9.65625000e-03,2.18750000e-03,,2.11590938e-06,1.17499996e-02,,2.11590938e-06,1.49999997e-02
2.11610000e-06,4.81250000e-03,9.68750000e-03,,2.11670938e-06,2.18750007e-04,,2.11670938e-06,1.49999997e-02
2.11690000e-06,6.03125000e-03,9.37500000e-03,,2.11750938e-06,9.75000020e-03,,2.11750938e-06,4.68750019e-03
2.11770000e-06,1.65625000e-03,8.82812500e-03,,2.11830937e-06,4.71874978e-03,,2.11830937e-06,1.07812500e-02
2.11850000e-06,9.65625000e-03,1.07812500e-02,,2.11910937e-06,6.53125020e-03,,2.11910937e-06,1.12500004e-02
2.11930000e-06,5.53125000e-03,1.21093750e-02,,2.11990938e-06,1.78125000e-03,,2.11990938e-06,1.19531248e-02
2.12010000e-06,4.75000000e-03,1.39843750e-02,,2.12070938e-06,9.62499995e-03,,2.12070938e-06,7.96874985e-03
2.12090000e-06,5.15625000e-03,1.65625000e-02,,2.12150938e-06,2.34375009e-03,,2.12150938e-06,6.71875011e-03
2.12170000e-06,4.03125000e-03,1.17187500e-02,,2.12230938e-06,8.46874993e-03,,2.12230938e-06,6.25000009e-03
2.12250000e-06,8.68750000e-03,7.96875000e-03,,2.12310938e-06,5.18749980e-03,,2.12310938e-06,1.74218751e-02
2.12330000e-06,2.71875000e-03,1.39062500e-02,,2.12390937e-06,5.43749984e-03,,2.12390937e-06,1.11718746e-02
2.12410000e-06,8.59375000e-03,4.53125000e-03,,2.12470937e-06,9.31250025e-03,,2.12470937e-06,1.20312497e-02
2.12490000e-06,3.18750000e-03,8.82812500e-03,,2.12550938e-06,1.28124999e-02,,2.12550938e-06,1.38281249e-02
2.12570000e-06,9.15625000e-03,1.39843750e-02,,2.12630938e-06,4.18750010e-03,,2.12630938e-06,9.21874959e-03
2.12650000e-06,2.21875000e-03,7.89062500e-03,,2.12710938e-06,3.62499990e-03,,2.12710938e-06,9.37500037e-03
2.12730000e-06,5.87500000e-03,8.12500000e-03,,2.12790938e-06,1.11250002e-02,,2.12790938e-06,1.58593748e-02
2.12810000e-06,8.09375000e-03,1.32812500e-02,,2.12870938e-06,7.34374998e-03,,2.12870938e-06,6.48437487e-03
2.12890000e-06,9.34375000e-03,3.98437500e-03,,2.12950937e-06,8.46874993e-03,,2.12950937e-06,1.14843752e-02
2.12970000e-06,-5.93750000e-04,8.28125000e-03,,2.13030937e-06,9.21874959e-03,,2.13030937e-06,1.39062498e-02
2.13050000e-06,9.68750000e-03,1.07031250e-02,,2.13110938e-06,6.06250018e-03,,2.13110938e-06,1.32812504e-02
2.13130000e-06,4.25000000e-03,1.20312500e-02,,2.13190938e-06,2.15624995e-03,,2.13190938e-06,2.11718753e-02
2.13210000e-06,7.68750000e-03,1.60156250e-02,,2.13270938e-06,6.53125020e-03,,2.13270938e-06,1.61718745e-02
2.13290000e-06,1.84375000e-03,1.17968750e-02,,2.13350938e-06,4.87500010e-03,,2.13350938e-06,9.14062466e-03
2.13370000e-06,7.09375000e-03,1.39843750e-02,,2.13430938e-06,1.15625001e-03,,2.13430938e-06,1.51562504e-02
2.13450000e-06,6.09375000e-03,1.17187500e-02,,2.13510937e-06,6.96875015e-03,,2.13510937e-06,8.35937541e-03
2.13530000e-06,3.87500000e-03,0.00000000e+00,,2.13590937e-06,9.31250025e-03,,2.13590937e-06,1.07031250e-02
2.13610000e-06,3.09375000e-03,1.55468750e-02,,2.13670938e-06,6.78124977e-03,,2.13670938e-06,9.84374993e-03
2.13690000e-06,2.96875000e-03,3.75000000e-03,,2.13750938e-06,6.46875007e-03,,2.13750938e-06,1.39843747e-02
2.13770000e-06,8.71875000e-03,9.68750000e-03,,2.13830938e-06,7.00000022e-03,,2.13830938e-06,1.31249996e-02
2.13850000e-06,9.81250000e-03,1.25781250e-02,,2.13910938e-06,1.59374997e-03,,2.13910938e-06,1.32812504e-02
2.13930000e-06,3.12500000e-03,8.04687500e-03,,2.13990938e-06,6.62499992e-03,,2.13990938e-06,1.44531252e-02
2.14010000e-06,2.46875000e-03,1.14062500e-02,,2.14070937e-06,7.12500000e-03,,2.14070937e-06,1.12500004e-02
2.14090000e-06,7.68750000e-03,9.92187500e-03,,2.14150937e-06,4.68750019e-03,,2.14150937e-06,2.24218741e-02
2.14170000e-06,2.43750000e-03,6.71875000e-03,,2.14230938e-06,3.93750006e-03,,2.14230938e-06,8.90624989e-03
2.14250000e-06,8.50000000e-03,8.20312500e-03,,2.14310938e-06,9.62499995e-03,,2.14310938e-06,1.46875000e-02
2.14330000e-06,5.71875000e-03,1.74218750e-02,,2.14390938e-06,5.75000001e-03,,2.14390938e-06,1.30468747e-02
2.14410000e-06,9.00000000e-03,1.64062500e-02,,2.14470938e-06,7.46874977e-03,,2.14470938e-06,1.25781251e-02
2.14490000e-06,6.34375000e-03,6.48437500e-03,,2.14550938e-06,5.62500022e-03,,2.14550938e-06,2.24218741e-02
2.14570000e-06,3.31250000e-03,1.53906250e-02,,2.14630937e-06,1.09374998e-02,,2.14630937e-06,1.67187508e-02
2.14650000e-06,5.90625000e-03,8.43750000e-03,,2.14710937e-06,5.03124995e-03,,2.14710937e-06,4.37500002e-03
2.14730000e-06,7.25000000e-03,8.12500000e-03,,2.14790938e-06,7.53124990e-03,,2.14790938e-06,4.76562511e-03
2.14810000e-06,3.50000000e-03,1.19531250e-02,,2.14870938e-06,1.46874995e-03,,2.14870938e-06,1.39843747e-02
2.14890000e-06,2.93750000e-03,1.65625000e-02,,2.14950938e-06,-6.87499996e-04,,2.14950938e-06,1.04687503e-02
2.14970000e-06,6.50000000e-03,5.70312500e-03,,2.15030938e-06,1.14062503e-02,,2.15030938e-06,9.21874959e-03
2.15050000e-06,1.17500000e-02,-3.12500000e-04,,2.15110938e-06,1.18749999e-02,,2.15110938e-06,7.96874985e-03
2.15130000e-06,7.65625000e-03,2.07812500e-02,,2.15190937e-06,2.46875011e-03,,2.15190937e-06,8.04687478e-03
2.15210000e-06,5.00000000e-04,9.06250000e-03,,2.15270937e-06,5.56250010e-03,,2.15270937e-06,1.20312497e-02
2.15290000e-06,7.78125000e-03,8.12500000e-03,,2.15350938e-06,9.03125014e-03,,2.15350938e-06,1.05468752e-02
2.15370000e-06,8.56250000e-03,7.42187500e-03,,2.15430938e-06,4.25000023e-03,,2.15430938e-06,9.92187485e-03
2.15450000e-06,1.29062500e-02,2.26562500e-02,,2.15510938e-06,2.06249999e-03,,2.15510938e-06,-6.24999986e-04
2.15530000e-06,-3.75000000e-04,1.10156250e-02,,2.15590938e-06,7.59375002e-03,,2.15590938e-06,1.03906253e-02
2.15610000e-06,1.16875000e-02,1.27343750e-02,,2.15670938e-06,8.24999996e-03,,2.15670938e-06,1.52343754e-02
2.15690000e-06,3.37500000e-03,1.32031250e-02,,2.15750937e-06,3.68750002e-03,,2.15750937e-06,9.37500037e-03
2.15770000e-06,7.40625000e-03,2.90625000e-02,,2.15830937e-06,8.43750022e-04,,2.15830937e-06,1.46093750e-02
2.15850000e-06,5.21875000e-03,5.23437500e-03,,2.15910938e-06,8.12499970e-03,,2.15910938e-06,7.89062493e-03
2.15930000e-06,7.93750000e-03,4.21875000e-03,,2.15990938e-06,6.00000005e-03,,2.15990938e-06,1.53125003e-02
2.16010000e-06,9.37500000e-05,9.21875000e-03,,2.16070938e-06,1.09062502e-02,,2.16070938e-06,-7.81250012e-04
2.16090000e-06,5.34375000e-03,1.07812500e-02,,2.16150938e-06,5.12500014e-03,,2.16150938e-06,1.57031249e-02
2.16170000e-06,1.50000000e-03,1.57031250e-02,,2.16230938e-06,5.21874987e-03,,2.16230938e-06,1.17187500e-02
2.16250000e-06,5.78125000e-03,3.90625000e-03,,2.16310937e-06,1.75000005e-03,,2.16310937e-06,1.40624996e-02
2.16330000e-06,1.05000000e-02,8.04687500e-03,,2.16390937e-06,8.56249966e-03,,2.16390937e-06,1.44531252e-02
2.16410000e-06,1.17812500e-02,4.84375000e-03,,2.16470938e-06,-3.75000003e-04,,2.16470938e-06,1.39062498e-02
2.16490000e-06,1.75000000e-03,1.80468750e-02,,2.16550938e-06,7.37500004e-03,,2.16550938e-06,1.97656248e-02
2.16570000e-06,4.90625000e-03,3.82812500e-03,,2.16630938e-06,5.96874999e-03,,2.16630938e-06,1.36718750e-02
2.16650000e-06,9.00000000e-03,8.82812500e-03,,2.16710938e-06,5.12500014e-03,,2.16710938e-06,1.11718746e-02
2.16730000e-06,6.28125000e-03,1.06250000e-02,,2.16790938e-06,3.84375011e-03,,2.16790938e-06,1.99218746e-02
2.16810000e-06,2.56250000e-03,9.37500000e-03,,2.16870937e-06,8.65625031e-03,,2.16870937e-06,1.95312500e-02
2.16890000e-06,4.28125000e-03,4.14062500e-03,,2.16950937e-06,5.21874987e-03,,2.16950937e-06,1.63281243e-02
2.16970000e-06,1.02187500e-02,1.75000000e-02,,2.17030938e-06,7.87500013e-03,,2.17030938e-06,1.61718745e-02
2.17050000e-06,5.90625000e-03,1.83593750e-02,,2.17110938e-06,6.00000005e-03,,2.17110938e-06,7.65625015e-03
2.17130000e-06,6.81250000e-03,3.82812500e-03,,2.17190938e-06,5.90624986e-03,,2.17190938e-06,1.18749999e-02
2.17210000e-06,5.90625000e-03,1.28125000e-02,,2.17270938e-06,7.28124985e-03,,2.17270938e-06,1.17968749e-02
2.17290000e-06,5.28125000e-03,1.03906250e-02,,2.17350938e-06,8.56249966e-03,,2.17350938e-06,1.11718746e-02
2.17370000e-06,8.15625000e-03,6.71875000e-03,,2.17430937e-06,-2.09375005e-03,,2.17430937e-06,1.31249996e-02
2.17450000e-06,5.09375000e-03,1.13281250e-02,,2.17510937e-06,2.34375009e-03,,2.17510937e-06,4.37500002e-03
2.17530000e-06,7.09375000e-03,2.65625000e-03,,2.17590938e-06,8.50000046e-03,,2.17590938e-06,2.18750001e-03
2.17610000e-06,4.37500000e-03,1.35937500e-02,,2.17670938e-06,1.10937497e-02,,2.17670938e-06,4.21875017e-03
2.17690000e-06,8.18750000e-03,9.84375000e-03,,2.17750938e-06,2.68750009e-03,,2.17750938e-06,1.09374998e-02
2.17770000e-06,3.25000000e-03,8.67187500e-03,,2.17830938e-06,7.53124990e-03,,2.17830938e-06,2.38281246e-02
2.17850000e-06,1.00000000e-02,6.01562500e-03,,2.17910938e-06,9.18749999e-03,,2.17910938e-06,6.25000009e-03
2.17930000e-06,8.71875000e-03,-1.17187500e-03,,2.17990937e-06,7.74999987e-03,,2.17990937e-06,8.20312463e-03
2.18010000e-06,9.09375000e-03,1.10156250e-02,,2.18070937e-06,9.49999969e-03,,2.18070937e-06,1.26562500e-02
2.18090000e-06,3.75000000e-03,8.51562500e-03,,2.18150938e-06,6.75000018e-03,,2.18150938e-06,1.59374997e-02
2.18170000e-06,1.28750000e-02,-1.01562500e-03,,2.18230938e-06,7.68750021e-03,,2.18230938e-06,1.64062493e-02
2.18250000e-06,6.21875000e-03,9.06250000e-03,,2.18310938e-06,4.06249985e-03,,2.18310938e-06,1.57031249e-02
2.18330000e-06,4.78125000e-03,1.54687500e-02,,2.18390938e-06,8.21875036e-03,,2.18390938e-06,1.49999997e-02
2.18410000e-06,4.59375000e-03,1.38281250e-02,,2.18470938e-06,4.31249989e-03,,2.18470938e-06,7.81250000e-03
2.18490000e-06,9.62500000e-03,7.03125000e-04,,2.18550937e-06,1.46874995e-03,,2.18550937e-06,1.52343754e-02
2.18570000e-06,5.68750000e-03,9.60937500e-03,,2.18630937e-06,8.75000004e-03,,2.18630937e-06,1.03125004e-02
2.18650000e-06,6.59375000e-03,9.45312500e-03,,2.18710938e-06,4.06249985e-03,,2.18710938e-06,7.96874985e-03
2.18730000e-06,1.81250000e-03,1.53906250e-02,,2.18790938e-06,7.37500004e-03,,2.18790938e-06,1.06250001e-02
2.18810000e-06,8.25000000e-03,7.18750000e-03,,2.18870938e-06,4.18750010e-03,,2.18870938e-06,1.18749999e-02
2.18890000e-06,6.81250000e-03,1.00781250e-02,,2.18950938e-06,1.04999999e-02,,2.18950938e-06,7.81250000e-03
2.18970000e-06,9.09375000e-03,4.06250000e-03,,2.19030938e-06,2.18750007e-04,,2.19030938e-06,3.35937506e-03
2.19050000e-06,3.75000000e-03,1.82031250e-02,,2.19110937e-06,8.99999961e-03,,2.19110937e-06,4.84375004e-03
2.19130000e-06,7.25000000e-03,1.36718750e-02,,2.19190937e-06,4.18750010e-03,,2.19190937e-06,8.82812496e-03
2.19210000e-06,8.81250000e-03,3.35937500e-03,,2.19270938e-06,8.87500029e-03,,2.19270938e-06,7.42187491e-03
2.19290000e-06,4.18750000e-03,1.08593750e-02,,2.19350938e-06,3.71875009e-03,,2.19350938e-06,1.28124999e-02
2.19370000e-06,5.31250000e-03,1.39062500e-02,,2.19430938e-06,1.07187498e-02,,2.19430938e-06,9.21874959e-03
2.19450000e-06,2.96875000e-03,7.34375000e-03,,2.19510938e-06,2.40624999e-03,,2.19510938e-06,9.45312530e-03
2.19530000e-06,9.84375000e-03,1.01562500e-02,,2.19590938e-06,7.06249988e-03,,2.19590938e-06,1.18749999e-02
2.19610000e-06,6.28125000e-03,1.60156250e-02,,2.19670937e-06,1.46874995e-03,,2.19670937e-06,-7.03125028e-04
2.19690000e-06,4.40625000e-03,2.17968750e-02,,2.19750937e-06,5.78125007e-03,,2.19750937e-06,9.06249974e-03
2.19770000e-06,5.21875000e-03,6.95312500e-03,,2.19830938e-06,8.43750022e-04,,2.19830938e-06,9.92187485e-03
2.19850000e-06,5.56250000e-03,1.27343750e-02,,2.19910938e-06,1.11875003e-02,,2.19910938e-06,4.21875017e-03
2.19930000e-06,7.03125000e-03,7.10937500e-03,,2.19990938e-06,-1.87499996e-03,,2.19990938e-06,1.82031244e-02
2.20010000e-06,4.96875000e-03,9.45312500e-03,,2.20070938e-06,2.31250003e-03,,2.20070938e-06,1.36718750e-02
2.20090000e-06,8.65625000e-03,9.21875000e-03,,2.20150938e-06,5.62500022e-03,,2.20150938e-06,7.96874985e-03
2.20170000e-06,4.81250000e-03,2.81250000e-03,,2.20230937e-06,1.12500004e-02,,2.20230937e-06,7.34374998e-03
2.20250000e-06,5.71875000e-03,1.35156250e-02,,2.20310937e-06,4.49999981e-03,,2.20310937e-06,8.67187511e-03
2.20330000e-06,2.59375000e-03,1.39062500e-02,,2.20390938e-06,6.56249991e-04,,2.20390938e-06,6.09374978e-03
2.20410000e-06,9.06250000e-03,7.89062500e-03,,2.20470938e-06,8.03124998e-03,,2.20470938e-06,5.54687483e-03
2.20490000e-06,4.18750000e-03,1.01562500e-02,,2.20550938e-06,3.50000011e-03,,2.20550938e-06,1.34375002e-02
2.20570000e-06,4.40625000e-03,1.45312500e-02,,2.20630938e-06,7.87500013e-03,,2.20630938e-06,1.45312501e-02
2.20650000e-06,5.31250000e-04,9.21875000e-03,,2.20710938e-06,4.34374996e-03,,2.20710938e-06,2.65625003e-03
2.20730000e-06,9.50000000e-03,5.39062500e-03,,2.20790937e-06,3.37500009e-03,,2.20790937e-06,1.29687497e-02
2.20810000e-06,5.03125000e-03,1.67968750e-02,,2.20870937e-06,6.81249984e-03,,2.20870937e-06,1.84374992e-02
2.20890000e-06,8.81250000e-03,1.23437500e-02,,2.20950937e-06,7.15625007e-03,,2.20950937e-06,9.14062466e-03
2.20970000e-06,4.53125000e-03,6.79687500e-03,,2.21030938e-06,3.62499990e-03,,2.21030938e-06,8.75000004e-03
2.21050000e-06,1.07187500e-02,2.00000000e-02,,2.21110938e-06,4.00000019e-03,,2.21110938e-06,1.59374997e-02
2.21130000e-06,6.53125000e-03,1.90625000e-02,,2.21190938e-06,8.84374976e-03,,2.21190938e-06,1.18749999e-02
2.21210000e-06,1.02500000e-02,1.76562500e-02,,2.21270938e-06,4.96874982e-03,,2.21270938e-06,1.85937509e-02
2.21290000e-06,-1.12500000e-03,9.06250000e-03,,2.21350937e-06,4.03124979e-03,,2.21350937e-06,7.65625015e-03
2.21370000e-06,5.50000000e-03,1.51562500e-02,,2.21430937e-06,6.28125016e-03,,2.21430937e-06,1.34375002e-02
2.21450000e-06,5.78125000e-03,5.15625000e-03,,2.21510937e-06,3.74999992e-03,,2.21510937e-06,1.43750003e-02
2.21530000e-06,7.25000000e-03,2.13281250e-02,,2.21590938e-06,9.06249974e-04,,2.21590938e-06,1.52343754e-02
2.21610000e-06,2.28125000e-03,1.00781250e-02,,2.21670938e-06,8.37500021e-03,,2.21670938e-06,1.36718750e-02
2.21690000e-06,7.59375000e-03,3.98437500e-03,,2.21750938e-06,5.15625020e-03,,2.21750938e-06,6.56249980e-03
2.21770000e-06,1.05000000e-02,7.03125000e-04,,2.21830938e-06,8.75000004e-03,,2.21830938e-06,1.32812504e-02
2.21850000e-06,6.78125000e-03,8.98437500e-03,,2.21910937e-06,2.40624999e-03,,2.21910937e-06,1.39062498e-02
2.21930000e-06,5.78125000e-03,1.25781250e-02,,2.21990937e-06,1.00312503e-02,,2.21990937e-06,1.58593748e-02
2.22010000e-06,3.96875000e-03,1.40625000e-03,,2.22070937e-06,4.87500010e-03,,2.22070937e-06,1.98437497e-02
2.22090000e-06,8.18750000e-03,1.35937500e-02,,2.22150938e-06,7.78124994e-03,,2.22150938e-06,2.27343757e-02
2.22170000e-06,5.84375000e-03,9.92187500e-03,,2.22230938e-06,2.87500001e-03,,2.22230938e-06,8.20312463e-03
2.22250000e-06,4.71875000e-03,1.14062500e-02,,2.22310938e-06,1.01562496e-02,,2.22310938e-06,7.18750013e-03
2.22330000e-06,6.18750000e-03,1.32812500e-02,,2.22390938e-06,8.59375019e-03,,2.22390938e-06,2.65625003e-03
2.22410000e-06,2.90625000e-03,1.32031250e-02,,2.22470937e-06,1.08749997e-02,,2.22470937e-06,1.53906252e-02
2.22490000e-06,1.03437500e-02,1.58593750e-02,,2.22550937e-06,2.18750001e-03,,2.22550937e-06,5.78125007e-03
2.22570000e-06,8.12500000e-04,1.17187500e-02,,2.22630937e-06,2.49999994e-03,,2.22630937e-06,9.53125022e-03
2.22650000e-06,2.06250000e-03,8.51562500e-03,,2.22710938e-06,9.18749999e-03,,2.22710938e-06,1.59374997e-02
2.22730000e-06,5.37500000e-03,6.56250000e-03,,2.22790938e-06,9.25000012e-03,,2.22790938e-06,1.57812499e-02
2.22810000e-06,6.68750000e-03,-2.57812500e-03,,2.22870938e-06,7.03124981e-03,,2.22870938e-06,1.49999997e-02
2.22890000e-06,-2.18750000e-03,8.35937500e-03,,2.22950938e-06,6.37499988e-03,,2.22950938e-06,-8.59374995e-04
2.22970000e-06,1.08750000e-02,1.19531250e-02,,2.23030938e-06,7.12500000e-03,,2.23030938e-06,1.03125004e-02
2.23050000e-06,9.18750000e-03,-1.25000000e-03,,2.23110937e-06,5.15625020e-03,,2.23110937e-06,1.18749999e-02
2.23130000e-06,9.46875000e-03,7.10937500e-03,,2.23190937e-06,1.81249995e-03,,2.23190937e-06,9.99999978e-03
2.23210000e-06,1.09375000e-03,7.42187500e-03,,2.23270938e-06,2.00000009e-03,,2.23270938e-06,1.05468752e-02
2.23290000e-06,4.78125000e-03,1.03125000e-02,,2.23350938e-06,3.56250000e-03,,2.23350938e-06,4.68750019e-03
2.23370000e-06,5.93750000e-03,9.37500000e-03,,2.23430938e-06,5.31250029e-04,,2.23430938e-06,1.21093746e-02
