Model,MSO64B
Channel,CH1,,Channel,CH2,,Channel,REF1,,Channel,REF2
Label,,,Label,,,Label,CH1,,Label,CH2
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10,,Sample Interval,8.00000000e-10
Record Length,5000,,Record Length,5000,,Record Length,5000,,Record Length,5000
Zero Index,349.10156250,,Zero Index,349.10156250,,Zero Index,349.11328125,,Zero Index,349.11328125
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,2.160000,,yPosition,2.180000,,yPosition,2.160000,,yPosition,2.180000

Labels,,,,Labels,CH1,,Labels,CH2
TIME,CH1,CH2,,TIME,REF1,,TIME,REF2
1.81111875e-06,6.68750000e-03,7.50000000e-03,,1.81110938e-06,4.37500002e-03,,1.81110938e-06,9.99999978e-03
1.81191875e-06,-9.37500000e-04,4.14062500e-03,,1.81190937e-06,6.84374990e-03,,1.81190937e-06,1.77343749e-02
1.81271875e-06,8.62500000e-03,1.42968750e-02,,1.81270938e-06,5.56250010e-03,,1.81270938e-06,3.90625006e-04
1.81351875e-06,6.12500000e-03,1.05468750e-02,,1.81350938e-06,7.49999983e-03,,1.81350938e-06,4.21875017e-03
1.81431875e-06,7.43750000e-03,1.40625000e-02,,1.81430938e-06,5.31250006e-03,,1.81430938e-06,2.73437495e-03
1.81511875e-06,5.65625000e-03,1.05468750e-02,,1.81510938e-06,8.84374976e-03,,1.81510938e-06,7.65625015e-03
1.81591875e-06,3.25000000e-03,1.46875000e-02,,1.81590938e-06,2.68750009e-03,,1.81590938e-06,1.46875000e-02
1.81671875e-06,3.12500000e-03,9.76562500e-03,,1.81670938e-06,4.31249989e-03,,1.81670938e-06,-7.81249983e-05
1.81751875e-06,9.78125000e-03,8.67187500e-03,,1.81750937e-06,8.68749991e-03,,1.81750937e-06,7.10937520e-03
1.81831875e-06,2.90625000e-03,4.53125000e-03,,1.81830938e-06,1.27499998e-02,,1.81830938e-06,6.79687504e-03
1.81911875e-06,4.90625000e-03,9.37500000e-04,,1.81910938e-06,6.00000005e-03,,1.81910938e-06,8.28124955e-03
1.81991875e-06,7.09375000e-03,2.89062500e-03,,1.81990938e-06,6.03125012e-03,,1.81990938e-06,1.14843752e-02
1.82071875e-06,3.93750000e-03,3.75000000e-03,,1.82070938e-06,9.15625039e-03,,1.82070938e-06,1.60156246e-02
1.82151875e-06,5.93750000e-04,9.53125000e-03,,1.82150938e-06,3.84375011e-03,,1.82150938e-06,8.51562526e-03
1.82231875e-06,4.90625000e-03,8.90625000e-03,,1.82230938e-06,5.65624982e-03,,1.82230938e-06,1.01562496e-02
1.82311875e-06,7.50000000e-03,1.46875000e-02,,1.82310937e-06,2.59374990e-03,,1.82310937e-06,9.29687545e-03
1.82391875e-06,5.37500000e-03,4.68750000e-03,,1.82390938e-06,9.15625039e-03,,1.82390938e-06,1.55468751e-02
1.82471875e-06,7.84375000e-03,1.75000000e-02,,1.82470938e-06,4.62500006e-03,,1.82470938e-06,2.10156254e-02
1.82551875e-06,5.34375000e-03,3.12500000e-03,,1.82550938e-06,5.24999993e-03,,1.82550938e-06,1.10937497e-02
1.82631875e-06,1.21875000e-03,9.68750000e-03,,1.82630938e-06,8.12499970e-03,,1.82630938e-06,1.78124998e-02
1.82711875e-06,6.06250000e-03,1.51562500e-02,,1.82710938e-06,-3.12500015e-05,,1.82710938e-06,1.23437503e-02
1.82791875e-06,6.21875000e-03,6.56250000e-03,,1.82790938e-06,9.65624955e-03,,1.82790938e-06,1.04687503e-02
1.82871875e-06,6.90625000e-03,6.09375000e-03,,1.82870937e-06,9.68749984e-04,,1.82870937e-06,1.18749999e-02
1.82951875e-06,6.21875000e-03,5.46875000e-03,,1.82950938e-06,6.31250022e-03,,1.82950938e-06,1.10156247e-02
1.83031875e-06,5.34375000e-03,9.45312500e-03,,1.83030938e-06,5.28124999e-03,,1.83030938e-06,7.26562506e-03
1.83111875e-06,-1.25000000e-03,-5.46875000e-04,,1.83110938e-06,1.26874996e-02,,1.83110938e-06,8.51562526e-03
1.83191875e-06,2.90625000e-03,9.06250000e-03,,1.83190938e-06,2.81249988e-04,,1.83190938e-06,-2.49999994e-03
1.83271875e-06,3.75000000e-03,7.42187500e-03,,1.83270938e-06,7.53124990e-03,,1.83270938e-06,1.56250000e-02
1.83351875e-06,6.93750000e-03,7.57812500e-03,,1.83350938e-06,6.06250018e-03,,1.83350938e-06,5.15625020e-03
1.83431875e-06,2.53125000e-03,5.54687500e-03,,1.83430937e-06,9.56249982e-03,,1.83430937e-06,8.90624989e-03
1.83511875e-06,7.00000000e-03,1.35156250e-02,,1.83510938e-06,3.43749998e-04,,1.83510938e-06,6.71875011e-03
1.83591875e-06,1.65625000e-03,4.68750000e-03,,1.83590938e-06,8.96875001e-03,,1.83590938e-06,1.28124999e-02
1.83671875e-06,5.50000000e-03,1.23437500e-02,,1.83670938e-06,7.68750021e-03,,1.83670938e-06,1.13281254e-02
1.83751875e-06,3.09375000e-03,1.84375000e-02,,1.83750938e-06,5.90624986e-03,,1.83750938e-06,1.65624991e-02
1.83831875e-06,7.56250000e-03,2.57812500e-03,,1.83830938e-06,5.03124995e-03,,1.83830938e-06,1.79687503e-03
1.83911875e-06,3.53125000e-03,1.03125000e-02,,1.83910938e-06,7.00000022e-03,,1.83910938e-06,1.10156247e-02
1.83991875e-06,7.50000000e-03,1.85156250e-02,,1.83990937e-06,5.78125007e-03,,1.83990937e-06,9.84374993e-03
1.84071875e-06,1.87500000e-04,5.15625000e-03,,1.84070938e-06,5.56250010e-03,,1.84070938e-06,1.41406246e-02
1.84151875e-06,4.87500000e-03,1.22656250e-02,,1.84150938e-06,1.78125000e-03,,1.84150938e-06,1.30468747e-02
1.84231875e-06,4.40625000e-03,6.56250000e-03,,1.84230938e-06,1.24999997e-03,,1.84230938e-06,7.96874985e-03
1.84311875e-06,9.46875000e-03,1.82812500e-02,,1.84310938e-06,7.12500000e-03,,1.84310938e-06,3.28124990e-03
1.84391875e-06,3.81250000e-03,2.08593750e-02,,1.84390938e-06,1.23437503e-02,,1.84390938e-06,7.10937520e-03
1.84471875e-06,4.71875000e-03,8.43750000e-03,,1.84470938e-06,2.15624995e-03,,1.84470938e-06,2.05468759e-02
1.84551875e-06,5.75000000e-03,1.38281250e-02,,1.84550937e-06,6.93750009e-03,,1.84550937e-06,5.85937500e-03
1.84631875e-06,9.40625000e-03,7.81250000e-03,,1.84630938e-06,6.25000009e-03,,1.84630938e-06,1.14062503e-02
1.84711875e-06,5.96875000e-03,1.12500000e-02,,1.84710938e-06,5.62500022e-03,,1.84710938e-06,7.96874985e-03
1.84791875e-06,5.62500000e-03,-1.95312500e-03,,1.84790938e-06,4.81249997e-03,,1.84790938e-06,1.39062498e-02
1.84871875e-06,5.84375000e-03,1.50000000e-02,,1.84870937e-06,6.18749997e-03,,1.84870937e-06,-1.32812501e-03
1.84951875e-06,1.18750000e-03,1.25000000e-02,,1.84950938e-06,7.21875019e-03,,1.84950938e-06,1.49999997e-02
1.85031875e-06,3.96875000e-03,1.46875000e-02,,1.85030938e-06,4.96874982e-03,,1.85030938e-06,5.23437513e-03
1.85111875e-06,8.90625000e-03,1.90625000e-02,,1.85110937e-06,7.40625011e-03,,1.85110937e-06,1.76562499e-02
1.85191875e-06,1.96875000e-03,2.34375000e-03,,1.85190938e-06,6.09374978e-03,,1.85190938e-06,1.57031249e-02
1.85271875e-06,8.31250000e-03,3.59375000e-03,,1.85270938e-06,3.46875004e-03,,1.85270938e-06,1.38281249e-02
1.85351875e-06,-4.37500000e-04,1.07031250e-02,,1.85350938e-06,1.01250000e-02,,1.85350938e-06,5.78125007e-03
1.85431875e-06,7.81250000e-04,3.35937500e-03,,1.85430937e-06,6.31250022e-03,,1.85430937e-06,8.12499970e-03
1.85511875e-06,3.90625000e-03,4.92187500e-03,,1.85510938e-06,6.56249980e-03,,1.85510938e-06,5.23437513e-03
1.85591875e-06,8.43750000e-03,4.14062500e-03,,1.85590938e-06,7.43750017e-03,,1.85590938e-06,7.49999983e-03
1.85671875e-06,1.81250000e-03,9.53125000e-03,,1.85670937e-06,1.11250002e-02,,1.85670937e-06,4.60937480e-03
1.85751875e-06,1.10000000e-02,3.43750000e-03,,1.85750938e-06,1.78125000e-03,,1.85750938e-06,4.37500002e-03
1.85831875e-06,3.43750000e-04,6.32812500e-03,,1.85830938e-06,7.53124990e-03,,1.85830938e-06,1.54687501e-02
1.85911875e-06,5.34375000e-03,1.34375000e-02,,1.85910938e-06,7.28124985e-03,,1.85910938e-06,9.29687545e-03
1.85991875e-06,2.21875000e-03,7.96875000e-03,,1.85990937e-06,8.43750034e-03,,1.85990937e-06,1.53906252e-02
1.86071875e-06,8.93750000e-03,7.50000000e-03,,1.86070938e-06,-4.06250008e-04,,1.86070938e-06,1.04687503e-02
1.86151875e-06,-1.03125000e-03,3.51562500e-03,,1.86150938e-06,1.12812500e-02,,1.86150938e-06,4.76562511e-03
1.86231875e-06,3.06250000e-03,1.28906250e-02,,1.86230938e-06,5.31250029e-04,,1.86230938e-06,1.35156251e-02
1.86311875e-06,1.12500000e-03,7.18750000e-03,,1.86310938e-06,6.62499992e-03,,1.86310938e-06,1.57812499e-02
1.86391875e-06,2.93750000e-03,4.92187500e-03,,1.86390938e-06,6.87499996e-04,,1.86390938e-06,7.89062493e-03
1.86471875e-06,1.87500000e-03,6.87500000e-03,,1.86470938e-06,6.96875015e-03,,1.86470938e-06,1.07031250e-02
1.86551875e-06,7.59375000e-03,8.98437500e-03,,1.86550937e-06,3.12500005e-03,,1.86550937e-06,1.64843742e-02
1.86631875e-06,-3.03125000e-03,2.13281250e-02,,1.86630938e-06,7.34374998e-03,,1.86630938e-06,5.07812481e-03
1.86711875e-06,4.90625000e-03,1.03906250e-02,,1.86710938e-06,9.06249974e-04,,1.86710938e-06,6.87499996e-03
1.86791875e-06,3.93750000e-03,6.01562500e-03,,1.86790938e-06,5.75000001e-03,,1.86790938e-06,8.59375019e-03
1.86871875e-06,4.53125000e-03,9.53125000e-03,,1.86870938e-06,7.00000022e-03,,1.86870938e-06,8.12499970e-03
1.86951875e-06,2.18750000e-03,1.85156250e-02,,1.86950938e-06,1.23437503e-02,,1.86950938e-06,8.67187511e-03
1.87031875e-06,4.81250000e-03,5.15625000e-03,,1.87030938e-06,3.50000011e-03,,1.87030938e-06,6.17187517e-03
1.87111875e-06,2.65625000e-03,7.50000000e-03,,1.87110937e-06,2.46875011e-03,,1.87110937e-06,1.34375002e-02
1.87191875e-06,3.18750000e-03,1.14062500e-02,,1.87190938e-06,9.46875010e-03,,1.87190938e-06,8.67187511e-03
1.87271875e-06,3.06250000e-03,1.59375000e-02,,1.87270938e-06,8.93750042e-03,,1.87270938e-06,1.48437498e-02
1.87351875e-06,5.06250000e-03,4.53125000e-03,,1.87350938e-06,6.03125012e-03,,1.87350938e-06,1.98437497e-02
1.87431875e-06,5.71875000e-03,8.82812500e-03,,1.87430938e-06,5.53125003e-03,,1.87430938e-06,1.76562499e-02
1.87511875e-06,6.75000000e-03,1.25781250e-02,,1.87510938e-06,4.28124983e-03,,1.87510938e-06,1.04687503e-02
1.87591875e-06,5.56250000e-03,5.93750000e-03,,1.87590938e-06,6.21875003e-03,,1.87590938e-06,1.85156241e-02
1.87671875e-06,1.81250000e-03,5.46875000e-03,,1.87670937e-06,7.21875019e-03,,1.87670937e-06,1.69531256e-02
1.87751875e-06,3.34375000e-03,9.45312500e-03,,1.87750938e-06,5.68749988e-03,,1.87750938e-06,1.10937497e-02
1.87831875e-06,7.71875000e-03,1.00781250e-02,,1.87830938e-06,3.59375007e-03,,1.87830938e-06,1.77343749e-02
1.87911875e-06,2.75000000e-03,1.07031250e-02,,1.87910938e-06,7.21875019e-03,,1.87910938e-06,9.53125022e-03
1.87991875e-06,4.28125000e-03,6.64062500e-03,,1.87990938e-06,4.53124987e-03,,1.87990938e-06,2.65625003e-03
1.88071875e-06,5.00000000e-04,3.59375000e-03,,1.88070938e-06,5.09375008e-03,,1.88070938e-06,6.71875011e-03
1.88151875e-06,6.31250000e-03,1.42968750e-02,,1.88150938e-06,7.43750017e-03,,1.88150938e-06,4.14062478e-03
1.88231875e-06,9.06250000e-04,1.85156250e-02,,1.88230937e-06,8.78124963e-03,,1.88230937e-06,1.42187504e-02
1.88311875e-06,6.15625000e-03,7.73437500e-03,,1.88310938e-06,2.43750005e-03,,1.88310938e-06,1.44531252e-02
1.88391875e-06,6.93750000e-03,3.43750000e-03,,1.88390938e-06,7.53124990e-03,,1.88390938e-06,1.04687503e-02
1.88471875e-06,1.19062500e-02,7.50000000e-03,,1.88470938e-06,7.06249988e-03,,1.88470938e-06,1.32812501e-03
1.88551875e-06,1.40625000e-03,6.09375000e-03,,1.88550938e-06,1.00937504e-02,,1.88550938e-06,1.64062495e-03
1.88631875e-06,6.06250000e-03,8.20312500e-03,,1.88630938e-06,-1.53124996e-03,,1.88630938e-06,1.08593749e-02
1.88711875e-06,2.62500000e-03,9.37500000e-03,,1.88710938e-06,3.71875009e-03,,1.88710938e-06,6.64062519e-03
1.88791875e-06,4.09375000e-03,1.07812500e-02,,1.88790937e-06,3.90625000e-03,,1.88790937e-06,5.54687483e-03
1.88871875e-06,1.03125000e-03,7.42187500e-03,,1.88870938e-06,8.28124955e-03,,1.88870938e-06,9.45312530e-03
1.88951875e-06,8.68750000e-03,1.09375000e-02,,1.88950938e-06,1.87499996e-03,,1.88950938e-06,9.45312530e-03
1.89031875e-06,7.81250000e-04,1.85937500e-02,,1.89030938e-06,7.62500009e-03,,1.89030938e-06,5.46874991e-03
1.89111875e-06,8.28125000e-03,1.11718750e-02,,1.89110938e-06,3.71875009e-03,,1.89110938e-06,1.16406251e-02
1.89191875e-06,3.75000000e-04,1.98437500e-02,,1.89190938e-06,7.56249996e-03,,1.89190938e-06,2.18749996e-02
1.89271875e-06,5.40625000e-03,2.96875000e-03,,1.89270938e-06,2.87500001e-03,,1.89270938e-06,1.36718750e-02
1.89351875e-06,2.81250000e-04,7.03125000e-03,,1.89350937e-06,7.40625011e-03,,1.89350937e-06,4.53124987e-03
1.89431875e-06,9.00000000e-03,1.79687500e-02,,1.89430938e-06,6.15624990e-03,,1.89430938e-06,4.21875017e-03
1.89511875e-06,1.56250000e-03,1.76562500e-02,,1.89510938e-06,1.09687503e-02,,1.89510938e-06,1.87500007e-02
1.89591875e-06,6.43750000e-03,8.43750000e-03,,1.89590938e-06,4.74999985e-03,,1.89590938e-06,1.30468747e-02
1.89671875e-06,6.68750000e-03,5.39062500e-03,,1.89670938e-06,4.68750019e-03,,1.89670938e-06,9.21874959e-03
1.89751875e-06,5.00000000e-03,9.45312500e-03,,1.89750938e-06,7.87500013e-03,,1.89750938e-06,6.64062519e-03
1.89831875e-06,2.78125000e-03,1.53125000e-02,,1.89830938e-06,9.78124980e-03,,1.89830938e-06,1.21093746e-02
1.89911875e-06,2.21875000e-03,9.14062500e-03,,1.89910937e-06,8.78124963e-03,,1.89910937e-06,8.04687478e-03
1.89991875e-06,5.09375000e-03,1.07812500e-02,,1.89990938e-06,1.12500004e-02,,1.89990938e-06,2.14062501e-02
1.90071875e-06,2.90625000e-03,1.85156250e-02,,1.90070938e-06,5.56250010e-03,,1.90070938e-06,1.08593749e-02
1.90151875e-06,8.65625000e-03,1.50781250e-02,,1.90150938e-06,4.74999985e-03,,1.90150938e-06,1.27343750e-02
1.90231875e-06,5.00000000e-04,7.18750000e-03,,1.90230938e-06,6.46875007e-03,,1.90230938e-06,1.57031249e-02
1.90311875e-06,1.87500000e-04,1.60156250e-02,,1.90310938e-06,4.99999989e-03,,1.90310938e-06,7.81250000e-03
1.90391875e-06,5.18750000e-03,1.62500000e-02,,1.90390938e-06,-6.25000030e-05,,1.90390938e-06,1.45312501e-02
1.90471875e-06,1.46875000e-03,1.10937500e-02,,1.90470937e-06,8.96875001e-03,,1.90470937e-06,-1.48437498e-03
1.90551875e-06,3.37500000e-03,9.68750000e-03,,1.90550938e-06,3.56250000e-03,,1.90550938e-06,1.23437503e-02
1.90631875e-06,3.18750000e-03,-6.64062500e-03,,1.90630938e-06,3.59375007e-03,,1.90630938e-06,1.30468747e-02
1.90711875e-06,4.50000000e-03,9.14062500e-03,,1.90710938e-06,7.18750013e-03,,1.90710938e-06,-1.32812501e-03
1.90791875e-06,-2.68750000e-03,9.29687500e-03,,1.90790938e-06,7.40625011e-03,,1.90790938e-06,3.74999992e-03
1.90871875e-06,7.43750000e-03,9.45312500e-03,,1.90870938e-06,6.87499996e-04,,1.90870938e-06,1.14843752e-02
1.90951875e-06,4.50000000e-03,4.06250000e-03,,1.90950937e-06,6.46875007e-03,,1.90950937e-06,1.53906252e-02
1.91031875e-06,5.28125000e-03,1.15625000e-02,,1.91030937e-06,3.93750006e-03,,1.91030937e-06,6.64062519e-03
1.91111875e-06,4.40625000e-03,5.39062500e-03,,1.91110938e-06,1.11875003e-02,,1.91110938e-06,1.21874996e-02
1.91191875e-06,7.34375000e-03,1.36718750e-02,,1.91190938e-06,3.34375002e-03,,1.91190938e-06,1.85156241e-02
1.91271875e-06,6.68750000e-03,1.50781250e-02,,1.91270938e-06,8.03124998e-03,,1.91270938e-06,7.10937520e-03
1.91351875e-06,4.65625000e-03,9.37500000e-03,,1.91350938e-06,2.59374990e-03,,1.91350938e-06,7.81250012e-04
1.91431875e-06,1.34375000e-03,1.32812500e-02,,1.91430938e-06,6.46875007e-03,,1.91430938e-06,9.60937515e-03
1.91511875e-06,1.03125000e-02,1.00000000e-02,,1.91510937e-06,3.03125009e-03,,1.91510937e-06,1.13281254e-02
1.91591875e-06,3.81250000e-03,1.52343750e-02,,1.91590937e-06,9.12499987e-03,,1.91590937e-06,1.34375002e-02
1.91671875e-06,5.75000000e-03,5.85937500e-03,,1.91670938e-06,2.84374994e-03,,1.91670938e-06,2.37499997e-02
1.91751875e-06,7.18750000e-04,1.14062500e-02,,1.91750938e-06,8.09375010e-03,,1.91750938e-06,4.21875017e-03
1.91831875e-06,3.59375000e-03,7.34375000e-03,,1.91830938e-06,3.43749998e-04,,1.91830938e-06,1.14843752e-02
1.91911875e-06,7.15625000e-03,1.34375000e-02,,1.91910938e-06,4.65625012e-03,,1.91910938e-06,3.82812507e-03
1.91991875e-06,8.71875000e-03,1.25781250e-02,,1.91990938e-06,8.71875044e-03,,1.91990938e-06,8.98437481e-03
1.92071875e-06,9.06250000e-04,2.10937500e-02,,1.92070937e-06,1.04374997e-02,,1.92070937e-06,2.11718753e-02
1.92151875e-06,3.59375000e-03,9.37500000e-04,,1.92150937e-06,1.21875003e-03,,1.92150937e-06,8.90624989e-03
1.92231875e-06,8.40625000e-03,4.37500000e-03,,1.92230938e-06,8.28124955e-03,,1.92230938e-06,1.40625006e-03
1.92311875e-06,5.12500000e-03,1.60937500e-02,,1.92310938e-06,6.25000009e-03,,1.92310938e-06,1.02343746e-02
1.92391875e-06,9.37500000e-04,1.71875000e-02,,1.92390938e-06,6.15624990e-03,,1.92390938e-06,6.64062519e-03
1.92471875e-06,5.31250000e-03,1.17968750e-02,,1.92470938e-06,5.43749984e-03,,1.92470938e-06,1.28906248e-02
1.92551875e-06,7.34375000e-03,1.46093750e-02,,1.92550938e-06,1.01250000e-02,,1.92550938e-06,1.04687503e-02
1.92631875e-06,4.93750000e-03,2.03125000e-02,,1.92630937e-06,7.65625015e-03,,1.92630937e-06,1.07812500e-02
1.92711875e-06,4.84375000e-03,1.09375000e-02,,1.92710937e-06,8.59375019e-03,,1.92710937e-06,1.58593748e-02
1.92791875e-06,8.34375000e-03,5.93750000e-03,,1.92790938e-06,3.74999992e-03,,1.92790938e-06,9.92187485e-03
1.92871875e-06,3.12500000e-04,1.13281250e-02,,1.92870938e-06,1.03749996e-02,,1.92870938e-06,1.59374997e-02
1.92951875e-06,5.50000000e-03,1.37500000e-02,,1.92950938e-06,4.40625008e-03,,1.92950938e-06,1.37499999e-02
1.93031875e-06,3.06250000e-03,7.18750000e-03,,1.93030938e-06,1.09687503e-02,,1.93030938e-06,8.43750034e-03
1.93111875e-06,5.90625000e-03,1.32812500e-03,,1.93110938e-06,3.96875013e-03,,1.93110938e-06,8.04687478e-03
1.93191875e-06,2.65625000e-03,6.95312500e-03,,1.93190937e-06,7.31249992e-03,,1.93190937e-06,1.05468752e-02
1.93271875e-06,1.07187500e-02,1.20312500e-02,,1.93270937e-06,5.84375020e-03,,1.93270937e-06,6.09374978e-03
1.93351875e-06,1.53125000e-03,8.67187500e-03,,1.93350938e-06,9.21874959e-03,,1.93350938e-06,1.67187508e-02
1.93431875e-06,1.12812500e-02,1.19531250e-02,,1.93430938e-06,2.03124993e-03,,1.93430938e-06,1.24218753e-02
1.93511875e-06,6.68750000e-03,1.40625000e-03,,1.93510938e-06,9.84374993e-03,,1.93510938e-06,1.13281254e-02
1.93591875e-06,9.87500000e-03,1.69531250e-02,,1.93590938e-06,7.28124985e-03,,1.93590938e-06,1.66406259e-02
1.93671875e-06,-4.06250000e-04,9.76562500e-03,,1.93670938e-06,8.65625031e-03,,1.93670938e-06,1.89843755e-02
1.93751875e-06,2.78125000e-03,1.35156250e-02,,1.93750937e-06,3.43749998e-04,,1.93750937e-06,1.17187500e-02
1.93831875e-06,2.90625000e-03,1.44531250e-02,,1.93830937e-06,8.31250008e-03,,1.93830937e-06,1.51562504e-02
1.93911875e-06,3.46875000e-03,1.12500000e-02,,1.93910938e-06,4.49999981e-03,,1.93910938e-06,9.60937515e-03
1.93991875e-06,5.56250000e-03,9.29687500e-03,,1.93990938e-06,4.12499998e-03,,1.93990938e-06,7.26562506e-03
1.94071875e-06,9.06250000e-03,1.53125000e-02,,1.94070938e-06,3.21875000e-03,,1.94070938e-06,3.35937506e-03
1.94151875e-06,1.18750000e-03,1.29687500e-02,,1.94150938e-06,7.09374994e-03,,1.94150938e-06,1.09374998e-02
1.94231875e-06,6.25000000e-03,4.60937500e-03,,1.94230938e-06,3.90625000e-03,,1.94230938e-06,2.04687491e-02
1.94311875e-06,3.28125000e-03,8.75000000e-03,,1.94310937e-06,5.18749980e-03,,1.94310937e-06,7.03124981e-03
1.94391875e-06,5.21875000e-03,1.07812500e-02,,1.94390937e-06,2.59374990e-03,,1.94390937e-06,1.73437502e-02
1.94471875e-06,8.78125000e-03,1.00000000e-02,,1.94470938e-06,3.46875004e-03,,1.94470938e-06,6.25000009e-03
1.94551875e-06,6.34375000e-03,2.00781250e-02,,1.94550938e-06,8.50000046e-03,,1.94550938e-06,6.25000009e-03
1.94631875e-06,4.18750000e-03,1.54687500e-02,,1.94630938e-06,7.71874981e-03,,1.94630938e-06,1.46093750e-02
1.94711875e-06,2.81250000e-03,7.96875000e-03,,1.94710938e-06,2.81249988e-04,,1.94710938e-06,9.84374993e-03
1.94791875e-06,6.84375000e-03,1.50781250e-02,,1.94790938e-06,5.87499980e-03,,1.94790938e-06,7.34374998e-03
1.94871875e-06,4.93750000e-03,1.87500000e-03,,1.94870937e-06,5.87499980e-03,,1.94870937e-06,8.75000004e-03
1.94951875e-06,3.06250000e-03,1.14843750e-02,,1.94950937e-06,6.71875011e-03,,1.94950937e-06,8.04687478e-03
1.95031875e-06,4.03125000e-03,1.12500000e-02,,1.95030938e-06,6.18749997e-03,,1.95030938e-06,1.95312500e-02
1.95111875e-06,1.40625000e-03,1.58593750e-02,,1.95110938e-06,7.65625015e-03,,1.95110938e-06,1.69531256e-02
1.95191875e-06,2.09375000e-03,2.57812500e-03,,1.95190938e-06,5.62500022e-03,,1.95190938e-06,2.05468759e-02
1.95271875e-06,6.43750000e-03,1.94531250e-02,,1.95270938e-06,6.90625003e-03,,1.95270938e-06,1.46875000e-02
1.95351875e-06,4.34375000e-03,7.03125000e-03,,1.95350938e-06,6.96875015e-03,,1.95350938e-06,5.31250006e-03
1.95431875e-06,2.50000000e-03,1.21093750e-02,,1.95430937e-06,4.81249997e-03,,1.95430937e-06,1.64843742e-02
1.95511875e-06,7.25000000e-03,4.45312500e-03,,1.95510937e-06,4.34374996e-03,,1.95510937e-06,6.40624994e-03
1.95591875e-06,4.68750000e-03,5.54687500e-03,,1.95590938e-06,8.87500029e-03,,1.95590938e-06,1.52343754e-02
1.95671875e-06,5.56250000e-03,6.79687500e-03,,1.95670938e-06,4.40625008e-03,,1.95670938e-06,1.09375000e-03
1.95751875e-06,4.84375000e-03,8.82812500e-03,,1.95750938e-06,8.84374976e-03,,1.95750938e-06,9.53125022e-03
1.95831875e-06,8.84375000e-03,1.60156250e-02,,1.95830938e-06,1.46874995e-03,,1.95830938e-06,9.29687545e-03
1.95911875e-06,-1.53125000e-03,8.51562500e-03,,1.95910938e-06,1.17812501e-02,,1.95910938e-06,6.01562485e-03
1.95991875e-06,9.12500000e-03,6.17187500e-03,,1.95990937e-06,1.40625006e-03,,1.95990937e-06,6.87499996e-03
1.96071875e-06,3.87500000e-03,1.40625000e-02,,1.96070937e-06,9.62499995e-03,,1.96070937e-06,5.39062498e-03
1.96151875e-06,7.87500000e-03,1.05468750e-02,,1.96150938e-06,7.28124985e-03,,1.96150938e-06,7.03124981e-03
1.96231875e-06,2.84375000e-03,1.46093750e-02,,1.96230938e-06,5.87499980e-03,,1.96230938e-06,1.86718758e-02
1.96311875e-06,8.53125000e-03,6.48437500e-03,,1.96310938e-06,-3.75000003e-04,,1.96310938e-06,1.95312500e-03
1.96391875e-06,5.40625000e-03,6.17187500e-03,,1.96390938e-06,1.02812499e-02,,1.96390938e-06,2.02343743e-02
1.96471875e-06,4.87500000e-03,1.08593750e-02,,1.96470938e-06,2.24999990e-03,,1.96470938e-06,3.04687489e-03
1.96551875e-06,4.03125000e-03,1.78906250e-02,,1.96550937e-06,8.75000004e-03,,1.96550937e-06,1.49999997e-02
1.96631875e-06,4.62500000e-03,7.18750000e-03,,1.96630937e-06,4.68750019e-03,,1.96630937e-06,7.81250000e-03
1.96711875e-06,5.78125000e-03,1.33593750e-02,,1.96710937e-06,9.62499995e-03,,1.96710937e-06,1.61718745e-02
1.96791875e-06,8.46875000e-03,7.81250000e-03,,1.96790938e-06,1.15625001e-03,,1.96790938e-06,1.89843755e-02
1.96871875e-06,9.06250000e-04,1.20312500e-02,,1.96870938e-06,9.34374984e-03,,1.96870938e-06,1.30468747e-02
1.96951875e-06,3.00000000e-03,3.20312500e-03,,1.96950938e-06,1.46874995e-03,,1.96950938e-06,4.53124987e-03
1.97031875e-06,7.65625000e-03,4.21875000e-03,,1.97030938e-06,2.78125005e-03,,1.97030938e-06,1.28124999e-02
1.97111875e-06,7.37500000e-03,4.14062500e-03,,1.97110937e-06,6.87499996e-03,,1.97110937e-06,1.17187500e-02
1.97191875e-06,5.43750000e-03,1.01562500e-02,,1.97190937e-06,1.02500003e-02,,1.97190937e-06,9.37500037e-03
1.97271875e-06,8.81250000e-03,7.03125000e-04,,1.97270937e-06,-1.84375001e-03,,1.97270937e-06,9.84374993e-03
1.97351875e-06,8.21875000e-03,1.17187500e-03,,1.97350938e-06,5.87499980e-03,,1.97350938e-06,8.75000004e-03
1.97431875e-06,5.34375000e-03,1.29687500e-02,,1.97430938e-06,6.78124977e-03,,1.97430938e-06,9.37500037e-03
1.97511875e-06,3.31250000e-03,1.53125000e-02,,1.97510938e-06,5.15625020e-03,,1.97510938e-06,1.07812500e-02
